mutation_rate,treatment_coverage,beta,cost_of_resistances_factor,cycling_period,auc
0.0104586059783571,0.5287939537473778,0.223728190474032,1.164048678832201,1651,1160.7522248268
0.0078927532486305,0.3765052378592248,0.1042173971869139,1.169302933501019,1162,241.324124293953
0.0135406883880773,0.2903298157080053,0.0877169178327637,0.8972875543716934,1372,246.65177718465503
0.0042597176279452,0.7939641650756,0.1086020479453546,0.92324999306223,710,2205.5727270612
0.0185051892084364,0.4911685403773497,0.1009438048923539,1.2660350808396317,628,1146.311685960165
0.0103398279879982,0.5571597402596398,0.0324552783389677,0.9780340233933964,616,1649.0260188532552
0.0094304439814285,0.7221322645398669,0.0233877277297709,0.9490351809662988,1300,3037.8371118327004
0.0144468801931774,0.7628197542757844,0.1776479404250889,0.8826609090382421,1673,2735.4132383898
0.0081648118260779,0.3380480401161101,0.0258286172401746,0.8597477378784596,588,128.57012549866002
0.0117412168459665,0.4172572446339789,0.1536890477825127,0.9824944902557762,1590,727.712648074595
0.0147583022127612,0.3429986898002153,0.0337330377448587,0.786651414792447,1463,603.7417928708251
0.0090464664221036,0.466164293866607,0.0359715731195987,0.8296752637290374,1175,906.6324596221001
0.0025765989190392,0.2045222022097676,0.0157187923638134,0.7374144654424819,1107,0.22596767737
0.0080272285983231,0.8136574523331124,0.0280322229241509,0.8479895899694851,1158,3922.4744992038995
0.0032748367788805,0.6724323005692947,0.0524280070737957,1.0408538853023457,1469,1886.96344149478
0.0168654085126573,0.3480266617770551,0.0109631181643762,0.9027826784410468,1004,643.2878040646
0.0178809380386068,0.6173311273351326,0.0320969686966328,1.1635282737870116,856,2388.9528748657503
0.0152961277535025,0.5100586172766814,0.1805634990869938,1.0940941633760617,1245,1556.71226734249
0.0020560542204922,0.3964624005557619,0.0104949092054303,0.8215179496234806,1103,311.49248314120007
0.0060038444627305,0.6589627624632864,0.0127287998866255,1.0805547082082003,1318,3112.1796394903004
0.0106972886767322,0.3184545904851452,0.0949857054661342,1.078501304936455,1054,220.727780222285
0.0100028057704919,0.5061741883064561,0.0173762001530561,1.1093135957821254,1330,1545.793902614315
0.0165610147369216,0.8619022893426946,0.1611255124399735,1.0628608564772404,938,2690.2916881149004
0.0119448515735954,0.4631161091331335,0.0120635937137631,1.1442542101516298,1654,1383.92204581465
0.0105004464270474,0.3009547361728002,0.4599803789541063,0.7837434474918901,1594,357.6297934137
0.0060145814619315,0.6368869115325513,0.0261346957713265,1.1091057627860603,1058,1744.487514380245
0.0120521385404971,0.7029390487633114,0.0126383413849871,1.1389019538765754,873,3343.5675114469004
0.0173954377594942,0.6810420969867595,0.0218260248859954,0.8347580825996087,971,2746.9270651382003
0.0146504911957813,0.7471657700166507,0.0693371653230744,0.8938864377259045,1411,2837.95118846225
0.0196989504216112,0.2912793043678614,0.3678840109761647,0.9197209022268956,1820,464.20107854817996
0.009898610603235,0.4838651328194023,0.0224054091038981,0.8773336639931557,1631,1195.2262927587049
0.0121072813954756,0.2609974877601849,0.011107858595452,1.2374787324409362,663,62.15450985506
0.0166181749988129,0.7412625647235103,0.103235601914598,1.0593703116523192,1191,2545.976096834
0.0149035083561117,0.2152586232613968,0.1492266991109291,1.172012157231269,861,60.2480047174435
0.0093306923141881,0.4966792875249797,0.0205247298838758,0.8782674682491364,1680,1555.7833406179502
0.0097201141206776,0.5258177277962962,0.0822831313607031,0.778666594634847,385,1079.2781104212904
0.0105995605409545,0.4967459796307732,0.0315805277580248,0.8942059115101576,799,1345.46461579107
0.0156199940238449,0.6053942868531913,0.2811276679520899,0.9640013855301572,833,1642.04192060795
0.0125555109232502,0.5885594053674008,0.0633800169267029,0.7558966821291763,1507,1856.2231865408999
0.0086073979700621,0.2109381442692439,0.1003854333406375,1.2164590351502542,880,22.372582604848997
0.0040295319402784,0.4388278540025855,0.0557513537370239,0.8705763723157264,1160,345.900950983945
0.0187267019437462,0.6914805430852864,0.0347357396581796,0.7638718661938307,1000,2377.79662703555
0.0106692893574693,0.5642068337036467,0.3868545128990306,1.26887798820678,1821,1281.37170527015
0.0056596358040283,0.5611875258427004,0.4339230005590732,0.8257229625554101,1180,1005.60679464512
0.0054248515187836,0.522155450061768,0.0153989025950795,0.7505051959307366,387,913.585221146995
0.0027271515441216,0.5634641329704024,0.4361961523710471,1.1004029399997055,622,450.91322635489354
0.0197907483128392,0.4142585044439308,0.0261781131800189,1.12323856066141,1591,1059.63441046385
0.0146296236185591,0.536047379166594,0.0149992002160803,1.0763071251875456,948,2061.9665245955503
0.0125230428462095,0.8530621049879417,0.0127412393155624,0.8558165718328578,1478,1518.17936959105
0.0066704211479073,0.4328293474691105,0.0419041910872937,1.2609041228423172,608,358.51562148696
0.0046686289811698,0.6109422512981193,0.0119248385569278,0.7534990121835055,1808,252.9129260848
0.0091146548291168,0.6677186090155858,0.2294040047014587,0.7762446556561929,1132,1915.13991233092
0.0071307869043295,0.8595501696036127,0.0098267089679236,0.970169097801501,806,0.0907572955
0.0103611058636941,0.6716168514442611,0.096976941697558,1.2897293577275284,1438,2129.21857335295
0.0170349541013849,0.5262561167047066,0.0785675860025773,0.8084848421303658,1182,1548.0265368936
0.0126847541795454,0.828674653337149,0.0149313467837711,1.0477012367030611,1639,4047.2436641662002
0.0162972637207398,0.643738137898408,0.0546455903264999,1.2222802920827465,1715,2483.42085507075
0.0197951140899134,0.7145671433488379,0.0858166940254138,0.820735063145245,1391,2858.8083970655
0.0064722113369466,0.6005822370370402,0.3846933050972117,1.049417325802959,1344,1366.6949398637698
0.0077090994140554,0.8868121983802484,0.1004938080233758,0.7352520397952125,818,2867.24648592185
0.0127212634345987,0.8391948899197521,0.046773310657557,1.2241048994713517,830,3083.90949331155
0.0174090314527569,0.2453091600669849,0.0624383484393394,0.723163530930958,1035,76.68421137107
0.0045520530049979,0.6057302711930639,0.5791917944844625,1.1266585339684403,912,1007.6254596359449
0.013434227303894,0.6176611375083394,0.0206310762308687,1.1741471347791188,934,2231.38693946535
0.0033593132815985,0.6146020253276981,0.0185551752745295,0.9206504966751304,919,1163.64978301657
0.0124338915274895,0.7352203357801006,0.0180385111605429,0.8789136844394321,1571,2878.40415205445
0.0121552762008014,0.3427923607840979,0.0645662042933726,0.7519998951718001,874,400.460107544395
0.0147238310967689,0.6997611406990207,0.5068135141382478,1.2745164478825104,510,1685.925799023405
0.0041232160645921,0.6560766097793111,0.0742198787346495,1.100465827440276,421,1572.3613441639852
0.0062793690479405,0.264569782428832,0.0449580393052306,1.1222052382084036,1431,17.3346927564095
0.0083456145699318,0.6890894771383583,0.3249894641927547,0.9971812725937426,1303,2088.33605861875
0.0050616342383259,0.3310830575872433,0.0289583153746091,0.8389462714569234,1726,139.01326606601
0.0113463551182837,0.8949483318634963,0.5646266983950854,1.2051076893758437,1604,2483.28464724695
0.0028047650038228,0.6634154366915037,0.0147028324365737,0.9129857332857996,964,749.01607168809
0.0139020779246824,0.2003069850782801,0.218512276308577,1.175382954031225,1443,52.64242026603425
0.0031467148198538,0.5478231996159024,0.04364228176919,0.7444325518162134,633,636.5579966734849
0.0134160606586665,0.6455999667011132,0.020399940491424,1.161158843117086,1101,2498.12266424795
0.0052821178167635,0.4412056362114661,0.0161764925743391,1.0191714309473294,655,303.58675095670503
0.0028919457430082,0.5260715579573013,0.1916552293523205,1.0072609946532904,649,562.2125628224949
0.0138926328226032,0.4087447964941346,0.083939261543906,1.1201924374062495,559,519.09906995636
0.0108714211455354,0.7675317060797238,0.5768765934190376,0.7920889662510038,1296,2229.0252504990003
0.0097101932148038,0.2614001271297092,0.1719071202239094,1.05254066423522,590,52.498076052745
0.0174761477394806,0.5731747803301666,0.0133383010056673,0.787027517926979,996,2358.4352259024
0.0182838044043133,0.3654362286198505,0.0684363849510764,1.2730449940308346,502,449.943547292034
0.014416945227267,0.7358732609826464,0.0126975907405174,1.172996663130042,1013,3249.9969677190998
0.0098283560189676,0.4870367209592939,0.1212318881171657,1.0562856367531932,1814,1196.904446855315
0.0088416127125996,0.4997101682219396,0.2226790804041317,1.0918949503226685,762,925.2245658504589
0.0194029183061311,0.8402854125521177,0.071238216063542,1.0365210567650969,1024,2604.9489644459
0.0084904490182546,0.2878388327370616,0.2564850014355978,1.1854935351838691,1818,159.445836099365
0.0023877570656319,0.205363462438132,0.1683893418739213,0.900157889900868,1097,1.3973380297595
0.0169734643330395,0.5711395529928686,0.3664400464632545,1.0087887234999404,1521,1507.0944011215502
0.0162943323408246,0.8396459182050338,0.0421609187187671,0.858464106561684,1255,3353.2756080108
0.01013134845816,0.7042449851437786,0.5831594648070649,1.05195172758893,592,1527.0420809285501
0.0144634112973034,0.5468064179699619,0.1745171527533894,0.7896072315589733,416,1375.8324633848451
0.0133197841202772,0.3748519316826427,0.0119067197907277,1.0490992046415044,1728,419.7365967509999
0.010896887942103,0.4640861673015348,0.0304169976879512,0.9417019692387858,766,1269.8754498339101
0.0155854757642922,0.2548146580058506,0.0127862331937139,0.8582090388752688,616,170.887666855095
0.0020097098180598,0.6005136273813991,0.0102298520830515,0.7259548618530073,1106,0.0739504758
0.0137294067690873,0.4821070876679491,0.1066228575306423,0.8624406636342085,818,1193.37545897225
0.0077338007048768,0.4685226892977697,0.0856524164028281,1.0125066428360658,845,799.7872881401299
0.0071936804359929,0.3371859573558496,0.4561497561303566,0.9806148764528484,1484,237.93338027679349
0.005452038465717,0.687973598229075,0.2938616364024747,1.0746156027448028,695,1399.80417522811
0.0131095175999817,0.5959564380123732,0.3184638702160471,1.1304368940159235,1120,1607.2658738610498
0.0198120524964093,0.5471709434016071,0.4223569988356671,0.8588027246071219,994,1437.2691120047502
0.0035756962614989,0.8528171357395262,0.0218573239481927,0.7245642486633563,910,3288.6655028389496
0.0023497382603509,0.8713558292432357,0.0165397889546478,0.9904461355312792,423,1872.8439094092998
0.0115076681298918,0.3901462505596506,0.2416907369493457,1.265038516222773,873,474.30249667619
0.0080605201087821,0.5615795159686878,0.0103307018373089,1.1851276154694124,910,2211.0748531505
0.0124604929945782,0.5057575215074891,0.0407821109829415,1.1241738183946135,1225,1421.78485565825
0.0075463573833418,0.6236209479239248,0.5207517086876398,0.8176711745565947,550,1173.1580059478943
0.012896561269141,0.3273651435223769,0.063470732544442,1.2909831207410931,494,152.108952669382
0.0142242932286689,0.4047935643606309,0.0104222526978456,1.0212750378029498,726,138.8550192544
0.0189901519431482,0.6591302846603981,0.0321338750752197,0.7591907867854572,1504,2978.23857355235
0.0131541964546262,0.6071732593086708,0.3376235892531703,1.0908740779518231,1309,1786.7643296143501
0.0088618140989092,0.6177954456413761,0.1425919840339536,0.8878246662904599,1738,1880.4706584877451
0.0063223223060552,0.4209645441487353,0.0456349878703287,0.7033130488680687,1209,435.490551422045
0.0176689732316773,0.3997509663096286,0.4756189394191704,1.263526731027231,388,477.127443509535
